ANO_INGRESSO,ANO_EVASAO,ID_SEXO,ID_ETNIA,INGRESSO,COTA,CHAMADA,SITUACAO,NOME_CURSO_AJUSTADO,TURNO_CURSO,SIGLA_CENTRO,DURACAO,CENSURA,TEMPO
2012,2017.0,2,4,Vestibular,Racial,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2012,2018.0,1,4,Vestibular,Racial,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2011,2017.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2012,2017.0,2,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2012,2019.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,7.0
2012,2017.0,2,1,Processo Seletivo Seriado,Escola Pública,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2012,2015.0,1,2,Processo Seletivo Seriado,Racial,Listão,Desistência,Engenharia Civil,D,CT,5.0,0,3.0
2011,2012.0,2,2,Transferências,Sem informação,Sem informação,Desistência,Engenharia Civil,D,CT,5.0,0,1.0
2012,2017.0,2,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2012,2018.0,1,1,Processo Seletivo Seriado,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2012,2016.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2012,2017.0,2,2,Vestibular,Racial,Listão,Desistência,Engenharia Civil,D,CT,5.0,0,5.0
2012,2016.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2012,2017.0,2,1,Processo Seletivo Seriado,Escola Pública,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2012,2017.0,2,1,Processo Seletivo Seriado,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2012,2017.0,1,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2012,2019.0,1,1,Processo Seletivo Seriado,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,7.0
2012,2016.0,1,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2012,2017.0,1,2,Vestibular,Universal,Listão,Desistência,Engenharia Civil,D,CT,5.0,0,5.0
2012,2014.0,2,1,Processo Seletivo Seriado,Universal,Listão,Desistência,Engenharia Civil,D,CT,5.0,0,2.0
2012,2014.0,1,1,Vestibular,Universal,Listão,Desistência,Engenharia Civil,D,CT,5.0,0,2.0
2012,2018.0,2,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2012,2013.0,1,1,Vestibular,Escola Pública,Sem informação,Falecido,Engenharia Civil,D,CT,5.0,0,1.0
2012,2017.0,1,1,Processo Seletivo Seriado,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2012,2016.0,1,4,Vestibular,PCD,Listão,Desistência,Engenharia Civil,D,CT,5.0,0,4.0
2012,2016.0,1,1,Processo Seletivo Seriado,Escola Pública,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2012,2018.0,1,4,Vestibular,Racial,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2012,2017.0,1,1,Processo Seletivo Seriado,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2012,2016.0,1,1,Vestibular,Escola Pública,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2012,2019.0,1,2,Vestibular,Racial,Listão,Desistência,Engenharia Civil,D,CT,5.0,0,7.0
2012,2016.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2012,2017.0,2,2,Processo Seletivo Seriado,Racial,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2012,2017.0,1,1,Processo Seletivo Seriado,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2012,2018.0,2,1,Processo Seletivo Seriado,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2012,2016.0,2,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2012,2016.0,1,1,Vestibular,Escola Pública,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2012,2018.0,1,1,Vestibular,Escola Pública,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2012,2019.0,2,1,Vestibular,Escola Pública,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,7.0
2012,2013.0,1,2,Vestibular,Racial,Listão,Desistência,Engenharia Civil,D,CT,5.0,0,1.0
2012,2016.0,1,1,Vestibular,Escola Pública,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2012,2016.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2012,2018.0,1,1,Vestibular,Universal,Chamada,Desistência,Engenharia Civil,D,CT,5.0,0,6.0
2012,2017.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2012,2017.0,2,1,Vestibular,Universal,Listão,Desistência,Engenharia Civil,D,CT,5.0,0,5.0
2012,2018.0,2,1,Processo Seletivo Seriado,Universal,Listão,Desistência,Engenharia Civil,D,CT,5.0,0,6.0
2012,2017.0,2,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2012,2018.0,2,1,Vestibular,Escola Pública,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2012,2018.0,1,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2012,2018.0,1,1,Vestibular,Escola Pública,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2012,,1,4,Vestibular,Racial,Listão,Permanência,Engenharia Civil,D,CT,5.0,0,10.0
2012,2018.0,2,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2012,2017.0,2,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2012,2013.0,1,1,Vestibular,Universal,Listão,Desistência,Engenharia Civil,D,CT,5.0,0,1.0
2012,,1,2,Vestibular,Racial,Chamada,Permanência,Engenharia Civil,D,CT,5.0,0,10.0
2012,2017.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2012,2012.0,2,1,Vestibular,Universal,Listão,Desistência,Engenharia Civil,D,CT,5.0,0,0.0
2012,2013.0,1,1,Vestibular,Universal,Chamada,Desistência,Engenharia Civil,D,CT,5.0,0,1.0
2012,2017.0,1,1,Vestibular,Escola Pública,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2012,2013.0,1,1,Vestibular,Universal,Chamada,Desistência,Engenharia Civil,D,CT,5.0,0,1.0
2012,2017.0,2,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2012,2016.0,2,1,Vestibular,Escola Pública,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2012,2017.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2012,2019.0,1,1,Vestibular,Escola Pública,Chamada,Desistência,Engenharia Civil,D,CT,5.0,0,7.0
2012,2018.0,2,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2012,2017.0,2,1,Vestibular,Escola Pública,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2012,2018.0,2,1,Vestibular,Escola Pública,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2012,2017.0,2,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2012,2017.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2012,2018.0,1,6,Transferências,Sem informação,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2012,2017.0,2,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2012,2018.0,1,2,Convênios,Sem informação,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2013,2017.0,1,4,Vestibular,Racial,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2013,2017.0,2,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2012,2017.0,1,4,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2012,2017.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2017.0,2,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2012,2018.0,2,1,Processo Seletivo Seriado,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2012,,1,1,Vestibular,Universal,Chamada,Permanência,Engenharia Civil,D,CT,5.0,0,10.0
2012,2017.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2012,2017.0,2,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2017.0,2,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2013,2018.0,1,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2017.0,2,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2013,2018.0,2,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2015.0,1,1,Processo Seletivo Seriado,Universal,Listão,Desistência,Engenharia Civil,D,CT,5.0,0,2.0
2013,2018.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2013.0,1,1,Vestibular,Universal,Sem informação,Desistência,Engenharia Civil,D,CT,5.0,0,0.0
2013,2018.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2017.0,2,1,Vestibular,Universal,Listão,Desistência,Engenharia Civil,D,CT,5.0,0,4.0
2013,2018.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2015.0,2,1,Processo Seletivo Seriado,Universal,Listão,Desistência,Engenharia Civil,D,CT,5.0,0,2.0
2013,2017.0,2,1,Vestibular,Escola Pública,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2013,2018.0,1,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2017.0,1,1,Vestibular,Universal,Sem informação,Desistência,Engenharia Civil,D,CT,5.0,0,4.0
2013,2017.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2013,2020.0,1,4,Vestibular,Racial,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,7.0
2013,2016.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,3.0
2013,2017.0,1,1,Processo Seletivo Seriado,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2013,2019.0,1,4,Vestibular,Racial,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2013,2018.0,1,1,Processo Seletivo Seriado,Escola Pública,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2017.0,2,1,Processo Seletivo Seriado,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2013,2019.0,2,1,Vestibular,Escola Pública,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2013,2020.0,2,4,Vestibular,Racial,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,7.0
2013,2017.0,1,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2013,2018.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2017.0,2,1,Vestibular,Escola Pública,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2013,2015.0,1,1,Vestibular,Universal,Sem informação,Desistência,Engenharia Civil,D,CT,5.0,0,2.0
2013,2017.0,2,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2013,2014.0,1,1,Vestibular,Universal,Listão,Desistência,Engenharia Civil,D,CT,5.0,0,1.0
2013,2018.0,1,1,Vestibular,Escola Pública,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2018.0,2,1,Vestibular,Social,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2019.0,2,1,Vestibular,Social,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2013,2017.0,1,1,Processo Seletivo Seriado,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2013,2017.0,1,2,Vestibular,Social e Racial,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2013,,2,1,Vestibular,Social,Listão,Permanência,Engenharia Civil,D,CT,5.0,0,9.0
2013,2017.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2013,2018.0,2,4,Vestibular,Escola Pública,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2018.0,1,1,Vestibular,Escola Pública,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2019.0,1,1,Vestibular,Racial,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2013,2018.0,1,1,Vestibular,Social,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,,2,4,Vestibular,Social e Racial,Listão,Permanência,Engenharia Civil,D,CT,5.0,0,9.0
2013,2014.0,1,1,Processo Seletivo Seriado,Escola Pública,Chamada,Desistência,Engenharia Civil,D,CT,5.0,0,1.0
2013,2021.0,2,2,Processo Seletivo Seriado,Social e Racial,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,8.0
2013,2018.0,1,2,Vestibular,Social e Racial,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2018.0,1,1,Vestibular,Social,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2015.0,2,1,Processo Seletivo Seriado,Universal,Sem informação,Desistência,Engenharia Civil,D,CT,5.0,0,2.0
2013,,1,4,Vestibular,Social e Racial,Listão,Permanência,Engenharia Civil,D,CT,5.0,0,9.0
2013,2017.0,2,1,Processo Seletivo Seriado,Social,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2013,2018.0,2,1,Vestibular,Social,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2019.0,1,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2013,2018.0,1,1,Processo Seletivo Seriado,Escola Pública,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2019.0,1,1,Processo Seletivo Seriado,Universal,Chamada,Desistência,Engenharia Civil,D,CT,5.0,0,6.0
2013,2018.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2016.0,1,4,Vestibular,Racial,Chamada,Desistência,Engenharia Civil,D,CT,5.0,0,3.0
2013,2018.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2021.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,8.0
2013,2018.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2018.0,2,1,Processo Seletivo Seriado,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2018.0,1,1,Vestibular,Escola Pública,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2018.0,2,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2020.0,2,4,Vestibular,Escola Pública,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,7.0
2013,2018.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2018.0,2,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,,1,2,Vestibular,Social e Racial,Chamada,Permanência,Engenharia Civil,D,CT,5.0,0,9.0
2013,2018.0,2,1,Vestibular,Escola Pública,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2016.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,3.0
2013,2020.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,7.0
2013,2019.0,2,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2013,2019.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2013,2018.0,1,1,Vestibular,Escola Pública,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2018.0,1,1,Vestibular,Escola Pública,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2018.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2013,2017.0,2,1,Processo Seletivo Seriado,Social,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2014,,2,2,Vestibular,Racial,Listão,Permanência,Engenharia Civil,D,CT,5.0,0,8.0
2014,2018.0,2,1,Processo Seletivo Seriado,Escola Pública,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2014,2016.0,1,4,Vestibular,Racial,Listão,Desistência,Engenharia Civil,D,CT,5.0,0,2.0
2014,2018.0,2,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2014,2018.0,1,1,Processo Seletivo Seriado,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2014,2019.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2019.0,2,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2019.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2019.0,2,1,Vestibular,Social,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2018.0,1,1,Vestibular,Escola Pública,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2014,2018.0,2,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2014,2019.0,2,4,Processo Seletivo Seriado,Racial,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2021.0,1,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,7.0
2014,,1,1,Vestibular,Universal,Sem informação,Permanência,Engenharia Civil,D,CT,5.0,0,8.0
2014,2018.0,2,1,Processo Seletivo Seriado,Escola Pública,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2014,2019.0,1,1,Processo Seletivo Seriado,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2016.0,1,1,Vestibular,Universal,Listão,Desistência,Engenharia Civil,D,CT,5.0,0,2.0
2014,2019.0,2,1,Processo Seletivo Seriado,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2017.0,1,1,Vestibular,Universal,Listão,Desistência,Engenharia Civil,D,CT,5.0,0,3.0
2014,,1,1,Vestibular,Universal,Listão,Permanência,Engenharia Civil,D,CT,5.0,0,8.0
2014,2019.0,1,1,Processo Seletivo Seriado,Escola Pública,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2019.0,1,4,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2019.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2017.0,2,1,Processo Seletivo Seriado,Universal,Listão,Desistência,Engenharia Civil,D,CT,5.0,0,3.0
2014,,1,1,Vestibular,Universal,Listão,Permanência,Engenharia Civil,D,CT,5.0,0,8.0
2014,2018.0,1,1,Processo Seletivo Seriado,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2014,2014.0,1,1,Vestibular,Racial,Listão,Desistência,Engenharia Civil,D,CT,5.0,0,0.0
2014,2018.0,2,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2014,2019.0,2,1,Vestibular,Social,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,,1,2,Vestibular,Racial,Listão,Permanência,Engenharia Civil,D,CT,5.0,0,8.0
2014,2019.0,1,4,Processo Seletivo Seriado,Escola Pública,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,,1,1,Vestibular,Universal,Listão,Permanência,Engenharia Civil,D,CT,5.0,0,8.0
2014,2020.0,1,1,Processo Seletivo Seriado,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2014,2017.0,2,1,Vestibular,Universal,Sem informação,Desistência,Engenharia Civil,D,CT,5.0,0,3.0
2014,2019.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2020.0,1,2,Vestibular,Social e Racial,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2014,2019.0,2,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2019.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2019.0,1,4,Vestibular,Social e Racial,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,,1,1,Vestibular,Social,Listão,Permanência,Engenharia Civil,D,CT,5.0,0,8.0
2014,2019.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2018.0,1,1,Processo Seletivo Seriado,Social,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2014,2015.0,1,4,Vestibular,Social e Racial,Listão,Desistência,Engenharia Civil,D,CT,5.0,0,1.0
2014,,2,4,Vestibular,Social e Racial,Sem informação,Permanência,Engenharia Civil,D,CT,5.0,0,8.0
2014,2019.0,2,1,Vestibular,Social,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2014.0,1,1,Vestibular,PCD,Sem informação,Desistência,Engenharia Civil,D,CT,5.0,0,0.0
2014,2019.0,1,1,Vestibular,Social,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2019.0,1,1,Vestibular,Escola Pública,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2019.0,2,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2019.0,2,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2018.0,1,1,Vestibular,Social,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2014,,1,1,Vestibular,Universal,Chamada,Permanência,Engenharia Civil,D,CT,5.0,0,8.0
2014,2019.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2019.0,1,1,Vestibular,Escola Pública,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2021.0,1,1,Vestibular,Escola Pública,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,7.0
2014,2019.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,,2,4,Vestibular,Social e Racial,Chamada,Permanência,Engenharia Civil,D,CT,5.0,0,8.0
2014,2019.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2019.0,2,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,,2,2,Vestibular,Social e Racial,Chamada,Permanência,Engenharia Civil,D,CT,5.0,0,8.0
2014,2019.0,2,1,Vestibular,Escola Pública,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2021.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,7.0
2014,2020.0,2,1,Vestibular,Social,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2014,2019.0,1,1,Vestibular,Escola Pública,Chamada,Desistência,Engenharia Civil,D,CT,5.0,0,5.0
2014,2019.0,1,1,Vestibular,Universal,Chamada,Desistência,Engenharia Civil,D,CT,5.0,0,5.0
2015,2020.0,2,4,Vestibular,Racial,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2019.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2020.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2014,2015.0,1,6,Vestibular,Universal,Chamada,Desistência,Engenharia Civil,D,CT,5.0,0,1.0
2014,2019.0,2,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2015,2017.0,1,4,Vestibular,Racial,Listão,Desistência,Engenharia Civil,D,CT,5.0,0,2.0
2015,2021.0,1,4,Vestibular,Racial,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2014,2019.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2015,2021.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2015,,2,4,Vestibular,Social e Racial,Listão,Permanência,Engenharia Civil,D,CT,5.0,0,7.0
2015,2019.0,2,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2014,2019.0,2,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2014,2021.0,1,6,Processo Seletivo Seriado,Sem informação,Sem informação,Desistência,Engenharia Civil,D,CT,5.0,0,7.0
2014,2019.0,2,1,Vestibular,Escola Pública,Chamada,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2015,2021.0,1,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Civil,D,CT,5.0,1,6.0
2015,2018.0,1,1,Vestibular,Universal,Listão,Desistência,Engenharia Civil,D,CT,5.0,0,3.0
2015,2017.0,1,1,Processo Seletivo Seriado,Escola Pública,Listão,Desistência,Engenharia Civil,D,CT,5.0,0,2.0
2015,2019.0,2,1,Vestibular,Escola Pública,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
2015,2020.0,2,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2015,2020.0,2,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,5.0
2015,2019.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Civil,D,CT,5.0,1,4.0
